28.0,234.0
26.0,219.0
29.0,237.0
31.0,265.0
25.0,238.0
37.0,254.0
32.0,234.0
29.0,216.0
29.0,203.0
36.0,235.0
19.0,199.0
26.0,242.0
21.0,229.0
21.0,213.0
28.0,296.0
22.0,284.0
32.0,278.0
33.0,268.0
22.0,260.0
23.0,268.0
22.0,212.0
22.0,246.0
31.0,235.0
27.0,268.0
27.0,252.0
40.0,241.0
25.0,270.0
31.0,225.0
30.0,305.0
37.0,256.0
32.0,223.0
28.0,267.0
20.0,225.0
30.0,244.0
20.0,214.0
