0,11845.93548
1,10860.90323
2,11552.96667
3,11789.41935
4,12847.1
5,12857.19355
6,11213.25806
7,10016.86207
8,10201.19355
9,11631.86667
10,11362.22581
11,11707.5
12,10861.16129
13,10481.3871
14,9433.366667
15,9158.129032
16,9125.482759
