7.400000000000000000e+01,7.960000000000000000e+02,1.060000000000000000e+02,1.060000000000000000e+02,2.260000000000000000e+02,1.470000000000000000e+02,1.755000000000000000e+03,0.000000000000000000e+00
1.150000000000000000e+02,8.890000000000000000e+02,1.050000000000000000e+02,1.120000000000000000e+02,2.490000000000000000e+02,1.450000000000000000e+02,1.857000000000000000e+03,0.000000000000000000e+00
7.500000000000000000e+01,8.600000000000000000e+02,9.000000000000000000e+01,9.000000000000000000e+01,2.000000000000000000e+02,1.270000000000000000e+02,1.808000000000000000e+03,0.000000000000000000e+00
9.800000000000000000e+01,7.040000000000000000e+02,1.140000000000000000e+02,1.100000000000000000e+02,2.540000000000000000e+02,1.710000000000000000e+02,1.780000000000000000e+03,0.000000000000000000e+00
8.600000000000000000e+01,7.520000000000000000e+02,9.000000000000000000e+01,7.800000000000000000e+01,1.840000000000000000e+02,1.440000000000000000e+02,1.705000000000000000e+03,0.000000000000000000e+00
7.600000000000000000e+01,7.800000000000000000e+02,1.090000000000000000e+02,5.800000000000000000e+01,1.730000000000000000e+02,1.700000000000000000e+02,1.747000000000000000e+03,0.000000000000000000e+00
9.700000000000000000e+01,9.130000000000000000e+02,2.070000000000000000e+02,9.800000000000000000e+01,3.200000000000000000e+02,1.390000000000000000e+02,1.740000000000000000e+03,0.000000000000000000e+00
8.900000000000000000e+01,7.810000000000000000e+02,1.140000000000000000e+02,6.400000000000000000e+01,1.870000000000000000e+02,2.000000000000000000e+02,1.662000000000000000e+03,0.000000000000000000e+00
9.500000000000000000e+01,6.990000000000000000e+02,8.900000000000000000e+01,5.700000000000000000e+01,1.710000000000000000e+02,1.570000000000000000e+02,1.586000000000000000e+03,0.000000000000000000e+00
8.400000000000000000e+01,7.800000000000000000e+02,1.500000000000000000e+02,8.100000000000000000e+01,2.440000000000000000e+02,1.690000000000000000e+02,1.827000000000000000e+03,0.000000000000000000e+00
6.600000000000000000e+01,5.790000000000000000e+02,1.180000000000000000e+02,6.900000000000000000e+01,2.020000000000000000e+02,1.080000000000000000e+02,1.457000000000000000e+03,0.000000000000000000e+00
8.200000000000000000e+01,7.860000000000000000e+02,1.320000000000000000e+02,6.300000000000000000e+01,2.060000000000000000e+02,2.380000000000000000e+02,1.807000000000000000e+03,0.000000000000000000e+00
7.400000000000000000e+01,7.840000000000000000e+02,1.280000000000000000e+02,7.900000000000000000e+01,2.230000000000000000e+02,1.680000000000000000e+02,1.775000000000000000e+03,0.000000000000000000e+00
8.800000000000000000e+01,8.020000000000000000e+02,1.220000000000000000e+02,1.090000000000000000e+02,2.440000000000000000e+02,2.040000000000000000e+02,1.746000000000000000e+03,0.000000000000000000e+00
8.100000000000000000e+01,6.290000000000000000e+02,1.580000000000000000e+02,1.250000000000000000e+02,3.170000000000000000e+02,1.410000000000000000e+02,1.569000000000000000e+03,0.000000000000000000e+00
1.040000000000000000e+02,8.020000000000000000e+02,1.540000000000000000e+02,1.190000000000000000e+02,2.960000000000000000e+02,1.810000000000000000e+02,1.914000000000000000e+03,0.000000000000000000e+00
1.260000000000000000e+02,8.080000000000000000e+02,7.900000000000000000e+01,7.100000000000000000e+01,1.530000000000000000e+02,1.430000000000000000e+02,2.041000000000000000e+03,0.000000000000000000e+00
7.100000000000000000e+01,7.370000000000000000e+02,9.400000000000000000e+01,7.400000000000000000e+01,1.790000000000000000e+02,2.440000000000000000e+02,1.823000000000000000e+03,0.000000000000000000e+00
7.800000000000000000e+01,6.770000000000000000e+02,1.250000000000000000e+02,9.200000000000000000e+01,2.590000000000000000e+02,2.350000000000000000e+02,1.831000000000000000e+03,0.000000000000000000e+00
7.400000000000000000e+01,6.200000000000000000e+02,1.200000000000000000e+02,7.800000000000000000e+01,2.310000000000000000e+02,2.640000000000000000e+02,1.761000000000000000e+03,0.000000000000000000e+00
7.700000000000000000e+01,6.300000000000000000e+02,1.100000000000000000e+02,8.000000000000000000e+01,2.050000000000000000e+02,1.470000000000000000e+02,1.676000000000000000e+03,0.000000000000000000e+00
7.000000000000000000e+01,7.480000000000000000e+02,1.670000000000000000e+02,8.000000000000000000e+01,2.710000000000000000e+02,1.790000000000000000e+02,1.867000000000000000e+03,0.000000000000000000e+00
7.200000000000000000e+01,7.100000000000000000e+02,1.430000000000000000e+02,9.000000000000000000e+01,2.600000000000000000e+02,1.400000000000000000e+02,1.622000000000000000e+03,0.000000000000000000e+00
4.900000000000000000e+01,8.790000000000000000e+02,1.380000000000000000e+02,7.600000000000000000e+01,2.400000000000000000e+02,1.920000000000000000e+02,2.001000000000000000e+03,0.000000000000000000e+00
8.100000000000000000e+01,9.370000000000000000e+02,1.180000000000000000e+02,1.120000000000000000e+02,2.550000000000000000e+02,1.580000000000000000e+02,2.046000000000000000e+03,1.000000000000000000e+00
5.900000000000000000e+01,1.017000000000000000e+03,1.090000000000000000e+02,1.030000000000000000e+02,2.250000000000000000e+02,2.130000000000000000e+02,2.121000000000000000e+03,1.000000000000000000e+00
5.200000000000000000e+01,9.750000000000000000e+02,1.260000000000000000e+02,1.040000000000000000e+02,2.500000000000000000e+02,1.530000000000000000e+02,2.136000000000000000e+03,1.000000000000000000e+00
7.200000000000000000e+01,9.280000000000000000e+02,1.420000000000000000e+02,1.020000000000000000e+02,2.850000000000000000e+02,1.620000000000000000e+02,2.095000000000000000e+03,1.000000000000000000e+00
7.100000000000000000e+01,8.900000000000000000e+02,8.500000000000000000e+01,5.900000000000000000e+01,1.740000000000000000e+02,1.390000000000000000e+02,2.114000000000000000e+03,1.000000000000000000e+00
6.200000000000000000e+01,8.570000000000000000e+02,1.370000000000000000e+02,9.300000000000000000e+01,3.250000000000000000e+02,1.740000000000000000e+02,2.155000000000000000e+03,1.000000000000000000e+00
6.200000000000000000e+01,8.500000000000000000e+02,1.410000000000000000e+02,9.900000000000000000e+01,3.230000000000000000e+02,1.670000000000000000e+02,2.125000000000000000e+03,1.000000000000000000e+00
7.900000000000000000e+01,9.150000000000000000e+02,1.310000000000000000e+02,9.600000000000000000e+01,3.410000000000000000e+02,1.730000000000000000e+02,2.135000000000000000e+03,1.000000000000000000e+00
6.700000000000000000e+01,8.080000000000000000e+02,1.270000000000000000e+02,7.900000000000000000e+01,2.560000000000000000e+02,1.430000000000000000e+02,1.872000000000000000e+03,1.000000000000000000e+00
5.500000000000000000e+01,8.620000000000000000e+02,1.190000000000000000e+02,8.200000000000000000e+01,2.280000000000000000e+02,1.550000000000000000e+02,2.003000000000000000e+03,0.000000000000000000e+00
5.700000000000000000e+01,8.130000000000000000e+02,1.220000000000000000e+02,7.500000000000000000e+01,2.240000000000000000e+02,1.400000000000000000e+02,1.859000000000000000e+03,0.000000000000000000e+00
