21.0,234.0
19.0,219.0
22.0,237.0
26.0,265.0
16.0,238.0
30.0,254.0
25.0,234.0
18.0,216.0
20.0,203.0
20.0,235.0
14.0,199.0
19.0,242.0
15.0,229.0
16.0,213.0
21.0,296.0
17.0,284.0
14.0,278.0
18.0,268.0
15.0,260.0
15.0,268.0
14.0,212.0
9.0,246.0
18.0,235.0
20.0,268.0
16.0,252.0
29.0,241.0
23.0,270.0
23.0,225.0
18.0,305.0
26.0,256.0
23.0,223.0
24.0,267.0
19.0,225.0
14.0,244.0
16.0,214.0
