152.0,719.0
133.0,734.0
159.0,763.0
159.0,773.0
158.0,762.0
177.0,827.0
166.0,806.0
179.0,744.0
160.0,678.0
186.0,839.0
118.0,657.0
202.0,851.0
163.0,822.0
169.0,834.0
148.0,800.0
185.0,972.0
212.0,974.0
263.0,945.0
181.0,971.0
167.0,952.0
142.0,801.0
155.0,924.0
142.0,803.0
190.0,1006.0
191.0,939.0
180.0,873.0
192.0,900.0
199.0,900.0
193.0,899.0
188.0,936.0
230.0,962.0
257.0,1008.0
242.0,917.0
255.0,957.0
248.0,917.0
