700.0,809.0
630.0,688.0
578.0,634.0
579.0,655.0
562.0,627.0
501.0,567.0
561.0,620.0
556.0,582.0
660.0,732.0
656.0,705.0
590.0,635.0
659.0,719.0
583.0,634.0
731.0,789.0
667.0,715.0
539.0,593.0
679.0,742.0
