55.0,234.0
48.0,219.0
59.0,237.0
68.0,265.0
53.0,238.0
56.0,254.0
53.0,234.0
57.0,216.0
55.0,203.0
88.0,235.0
83.0,199.0
79.0,242.0
69.0,229.0
59.0,213.0
71.0,296.0
80.0,284.0
75.0,278.0
84.0,268.0
77.0,260.0
78.0,268.0
72.0,212.0
92.0,246.0
95.0,235.0
84.0,268.0
77.0,252.0
77.0,241.0
73.0,270.0
60.0,225.0
80.0,305.0
71.0,256.0
58.0,223.0
75.0,267.0
69.0,225.0
93.0,244.0
91.0,214.0
