409.0,837.0
370.0,880.0
398.0,865.0
414.0,884.0
404.0,826.0
290.0,697.0
444.0,826.0
396.0,719.0
455.0,901.0
385.0,837.0
312.0,740.0
391.0,821.0
389.0,829.0
305.0,750.0
335.0,787.0
310.0,753.0
393.0,826.0
